industry_hash_id	code_source	code_	description_	version_	start_date	end_date	created_by	create_date	modified_by	modified_date
f140936f5c4f5ff58b3601ba61101ffc	NASIC	482111	Line-Haul Railroads 	current	2024-12-19		kds_adm	2024-12-19		
1a2cb09c6c5d3339ad3cc105d2dea8d4	NASIC	481219	Other Nonscheduled Air Transportation 	current	2024-12-19		kds_adm	2024-12-19		
d9b6c4de85df01da9d6cb6631edd8397	NASIC	481212	Nonscheduled Chartered Freight Air Transportation 	current	2024-12-19		kds_adm	2024-12-19		
36a754a03facae3fb69a2fd18a8a3413	NASIC	481211	Nonscheduled Chartered Passenger Air Transportation 	current	2024-12-19		kds_adm	2024-12-19		
a2f02bfb918bc49df16e7181b525ef29	NASIC	481112	Scheduled Freight Air Transportation 	current	2024-12-19		kds_adm	2024-12-19		
98f8727cd4e103dd69488710efa2a383	NASIC	481111	Scheduled Passenger Air Transportation 	current	2024-12-19		kds_adm	2024-12-19		
0949b8c3af5e410926f937ea66e4c315	NASIC	459999	All Other Miscellaneous Retailers 	current	2024-12-19		kds_adm	2024-12-19		
94f82b8fa30a0ca0f385aa918669f73c	NASIC	459991	Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers 	current	2024-12-19		kds_adm	2024-12-19		
02b5f1f868669f7dabda38c53f1a569e	NASIC	459930	Manufactured (Mobile) Home Dealers 	current	2024-12-19		kds_adm	2024-12-19		
b24b4e5ec128a49eca04cea4937bf9b0	NASIC	459920	Art Dealers 	current	2024-12-19		kds_adm	2024-12-19		
81f12d9225f9021c9214d70eb8ac2a99	NASIC	459910	Pet and Pet Supplies Retailers 	current	2024-12-19		kds_adm	2024-12-19		
85f899f9e8a9621389c2a70cf328b506	NASIC	459510	Used Merchandise Retailers 	current	2024-12-19		kds_adm	2024-12-19		
e50b321f1794a454504069e0a351776b	NASIC	459420	Gift, Novelty, and Souvenir Retailers 	current	2024-12-19		kds_adm	2024-12-19		
ea17657391fd6c1f46b5a5440f29d00b	NASIC	459410	Office Supplies and Stationery Retailers 	current	2024-12-19		kds_adm	2024-12-19		
1764cb265cdff8c30a95b5118ffda0da	NASIC	459310	Florists 	current	2024-12-19		kds_adm	2024-12-19		
d78211d8bd687f670518dc5c6cdbf01f	NASIC	459210	Book Retailers and News Dealers 	current	2024-12-19		kds_adm	2024-12-19		
14c1d22e730224ee6cff008cf53a8cd9	NASIC	459140	Musical Instrument and Supplies Retailers 	current	2024-12-19		kds_adm	2024-12-19		
ba3904d5c55b541dfaf5c06c0c4de1f7	NASIC	459130	Sewing, Needlework, and Piece Goods Retailers 	current	2024-12-19		kds_adm	2024-12-19		
179f7ade8214e7186cf57b033b88a57b	NASIC	459120	Hobby, Toy, and Game Retailers 	current	2024-12-19		kds_adm	2024-12-19		
b4147a854712aa1d670637a1a3455947	NASIC	459110	Sporting Goods Retailers 	current	2024-12-19		kds_adm	2024-12-19		
cb70a3c9c45726331f0144428e4cd5a8	NASIC	458320	Luggage and Leather Goods Retailers 	current	2024-12-19		kds_adm	2024-12-19		
6650bdf70bad1e499ae8021eba27fa79	NASIC	458310	Jewelry Retailers 	current	2024-12-19		kds_adm	2024-12-19		
690f7532a22c104f4e230ca9c98903a8	NASIC	458210	Shoe Retailers 	current	2024-12-19		kds_adm	2024-12-19		
5bdf592a42051cf1814765bbaec69196	NASIC	458110	Clothing and Clothing Accessories Retailers 	current	2024-12-19		kds_adm	2024-12-19		
019e60a18bc7fd0ff441d9a236e4b9a9	NASIC	457210	Fuel Dealers 	current	2024-12-19		kds_adm	2024-12-19		
ec7fbf92d2ad75e8b4582fb982d253ea	NASIC	457120	Other Gasoline Stations 	current	2024-12-19		kds_adm	2024-12-19		
96b13556505d3aebab50ab1301d1fd5c	NASIC	457110	Gasoline Stations with Convenience Stores 	current	2024-12-19		kds_adm	2024-12-19		
e0c43a2b9f49f59c3278d32de6895763	NASIC	456199	All Other Health and Personal Care Retailers 	current	2024-12-19		kds_adm	2024-12-19		
d6c3688b059279e185a1bf5704211474	NASIC	456191	Food (Health) Supplement Retailers 	current	2024-12-19		kds_adm	2024-12-19		
1a360daa4f5669d21a1f59759b6106f0	NASIC	456130	Optical Goods Retailers 	current	2024-12-19		kds_adm	2024-12-19		
9d8a5c2d5627f12f931924c26db8b003	NASIC	456120	Cosmetics, Beauty Supplies, and Perfume Retailers 	current	2024-12-19		kds_adm	2024-12-19		
d2438e7851cad9ac6a11cb448065c8d7	NASIC	456110	Pharmacies and Drug Retailers 	current	2024-12-19		kds_adm	2024-12-19		
0e7c80a9c757cb0022082f7072f8f4c1	NASIC	455219	All Other General Merchandise Retailers 	current	2024-12-19		kds_adm	2024-12-19		
38fdffb5de0e3b038834ebc0b7b93b2c	NASIC	455211	Warehouse Clubs and Supercenters 	current	2024-12-19		kds_adm	2024-12-19		
690ee7e86cccc982d5cd63bc06483205	NASIC	455110	Department Stores 	current	2024-12-19		kds_adm	2024-12-19		
0568fb31237941b4e9d34553b041dfcf	NASIC	449210	Electronics and Appliance Retailers 	current	2024-12-19		kds_adm	2024-12-19		
243328f0652c794a204b125b75d1048f	NASIC	449129	All Other Home Furnishings Retailers 	current	2024-12-19		kds_adm	2024-12-19		
e613744795abce7cfc0f0f4a6710cdfc	NASIC	449122	Window Treatment Retailers 	current	2024-12-19		kds_adm	2024-12-19		
25d65fa76f04d537a2ad97ceb5581a6c	NASIC	445320	Beer, Wine, and Liquor Retailers 	current	2024-12-19		kds_adm	2024-12-19		
e6c93bf0a85f8a65f93b21be15dea4fa	NASIC	445298	All Other Specialty Food Retailers 	current	2024-12-19		kds_adm	2024-12-19		
3efd262ab7063f199c53325ddac2ec7c	NASIC	445292	Confectionery and Nut Retailers 	current	2024-12-19		kds_adm	2024-12-19		
5d350a6f4a0c2c60b8d24f7f66afabfb	NASIC	445291	Baked Goods Retailers 	current	2024-12-19		kds_adm	2024-12-19		
56aad41429fecdb61243590380906665	NASIC	445250	Fish and Seafood Retailers 	current	2024-12-19		kds_adm	2024-12-19		
4fecf2b89110ad1e7ab63923e899307e	NASIC	445240	Meat Retailers 	current	2024-12-19		kds_adm	2024-12-19		
b944da8fc692fca64a0171d5acb0fe8c	NASIC	445230	Fruit and Vegetable Retailers 	current	2024-12-19		kds_adm	2024-12-19		
7737ddd960d5a556635c28d3e5a61931	NASIC	445132	Vending Machine Operators 	current	2024-12-19		kds_adm	2024-12-19		
755aa30ff2f58becf50140a6fcdbf640	NASIC	445131	Convenience Retailers 	current	2024-12-19		kds_adm	2024-12-19		
54481d4135f2fcc099b9fea9dee969a2	NASIC	445110	Supermarkets and Other Grocery Retailers (except Convenience Retailers) 	current	2024-12-19		kds_adm	2024-12-19		
ff92e6f5c50d059c14fd2cdee9c4a783	NASIC	444240	Nursery, Garden Center, and Farm Supply Retailers 	current	2024-12-19		kds_adm	2024-12-19		
549d811aebe373009046ab2b3003e528	NASIC	444230	Outdoor Power Equipment Retailers 	current	2024-12-19		kds_adm	2024-12-19		
fac2b79c1bd19847bf578be1abe46219	NASIC	444180	Other Building Material Dealers 	current	2024-12-19		kds_adm	2024-12-19		
1dcd3eb95eeff8d21b93860a9acc0bcf	NASIC	444140	Hardware Retailers 	current	2024-12-19		kds_adm	2024-12-19		
d633d81772c4d27e53951b01b648f451	NASIC	444120	Paint and Wallpaper Retailers 	current	2024-12-19		kds_adm	2024-12-19		
3d89df8965b169158ee2676146c46e19	NASIC	444110	Home Centers 	current	2024-12-19		kds_adm	2024-12-19		
9e61d767fbb9c2a1786be972497087de	NASIC	441340	Tire Dealers 	current	2024-12-19		kds_adm	2024-12-19		
074663c254dbd27bbe42bce327675821	NASIC	441330	Automotive Parts and Accessories Retailers 	current	2024-12-19		kds_adm	2024-12-19		
c7c4b532c8df675e8c0b9091360c6401	NASIC	441227	Motorcycle, ATV, and All Other Motor Vehicle Dealers 	current	2024-12-19		kds_adm	2024-12-19		
e5aa64c13e6da5ba321e9323cb3243d5	NASIC	441222	Boat Dealers 	current	2024-12-19		kds_adm	2024-12-19		
b869a83aca7e0529abe654d25327c4ce	NASIC	441210	Recreational Vehicle Dealers 	current	2024-12-19		kds_adm	2024-12-19		
ce7f4a464ee26746b6492ae7b62a96c8	NASIC	441120	Used Car Dealers 	current	2024-12-19		kds_adm	2024-12-19		
aaee60bad081811eb069f3ed0116152f	NASIC	441110	New Car Dealers 	current	2024-12-19		kds_adm	2024-12-19		
664d64465f456e0e8235c762ae850843	NASIC	425120	Wholesale Trade Agents and Brokers 	current	2024-12-19		kds_adm	2024-12-19		
258fdd2d396daa8515a1409e4b721c38	NASIC	424990	Other Miscellaneous Nondurable Goods Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
ad71d4322595ba92acedd79a2c59c878	NASIC	424950	Paint, Varnish, and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
2ed98fc8257acfca000302b067919f13	NASIC	424940	Tobacco Product and Electronic Cigarette Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
5bf9dbea85e0e09609ebde35a3cd02e8	NASIC	424930	Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
62c779046a55806609028e566e64e1a8	NASIC	424920	Book, Periodical, and Newspaper Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
9249736dd0ae530fbc05c9c9ea48a778	NASIC	424910	Farm Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
b1c3377d72598511d3317f583c6cb1e5	NASIC	424820	Wine and Distilled Alcoholic Beverage Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
42d9f14dd818e51d9d8e7b0140aec1a8	NASIC	424810	Beer and Ale Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
fc5b8300344f54df8d078525de64f6ec	NASIC	424720	Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) 	current	2024-12-19		kds_adm	2024-12-19		
4b1b3dc1df57bef677f3f3ec9d8c89d6	NASIC	424710	Petroleum Bulk Stations and Terminals 	current	2024-12-19		kds_adm	2024-12-19		
e4f524fcfbd1cd7a308c7253642727c2	NASIC	424690	Other Chemical and Allied Products Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
d43bbf1cff3b9d41b748e9a6d9318940	NASIC	424610	Plastics Materials and Basic Forms and Shapes Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
e5b4cf97c4d3de94a4019ab62ae18865	NASIC	424590	Other Farm Product Raw Material Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
d318e467d65594c30c925fe364e7e850	NASIC	424520	Livestock Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
a9a9677938a66150d5699f102c9acd0e	NASIC	424510	Grain and Field Bean Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
13d629aa782cac21451dc88cee946e54	NASIC	424490	Other Grocery and Related Products Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
f802fc0a1bb4d51dcaabc317f483be58	NASIC	424480	Fresh Fruit and Vegetable Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
3be43ad2bb5263b9b35c298ca08d1d53	NASIC	424470	Meat and Meat Product Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
1506746da3ce02168997cabeff18c2e7	NASIC	424460	Fish and Seafood Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
1a7114b94cac537979c87e19c5858e6b	NASIC	424450	Confectionery Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
93c6f3cc0ad1d22ce7eb4248faf4707b	NASIC	424440	Poultry and Poultry Product Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
9593395d341390e70881192dc6ee51ac	NASIC	424430	Dairy Product (except Dried or Canned) Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
ab894487cb6b476a7ec2c219a3b38d21	NASIC	424420	Packaged Frozen Food Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
7c90c7f22af5eb9a7d41e8ea4b03893d	NASIC	424410	General Line Grocery Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
79e095d96720129c83460edc8c74cf60	NASIC	424350	Clothing and Clothing Accessories Merchant Wholesalers	current	2024-12-19		kds_adm	2024-12-19		
2eeb080434411bfaca01318ef6b092de	NASIC	424340	Footwear Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
f76ffb3a5f501f1d1bc32330ae397beb	NASIC	424310	Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
c80dc8fb6ebf54c4c4c381ae59215dd0	NASIC	424210	Drugs and Druggists' Sundries Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
7900c3c4cca1d5bf6011980f1211832b	NASIC	424130	Industrial and Personal Service Paper Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
5d0fd3ca8216f76cb5f586ed65074fda	NASIC	424120	Stationery and Office Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
d1a26b906a0f28903612babbdff55569	NASIC	424110	Printing and Writing Paper Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
7300f0e081ba1e5620faf6d8b97b59cb	NASIC	423990	Other Miscellaneous Durable Goods Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
99073b69ccdf710c5c61ed36d1e42214	NASIC	423940	Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
3487db6c11a47c60a7bc1e2fc6366c82	NASIC	423930	Recyclable Material Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
64d1d774d4fd8603816804dffbd0e3be	NASIC	423920	Toy and Hobby Goods and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
6d7d67c18fbf9b0bba11559f420d19c8	NASIC	423910	Sporting and Recreational Goods and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
387019c322326d8be5f9db62ac95cc8f	NASIC	423860	Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
6c53f421885eb50271f66a2a4ec41477	NASIC	423850	Service Establishment Equipment and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
15e52e7bac26ddd82e276c00cf5885aa	NASIC	423840	Industrial Supplies Merchant Wholesalers	current	2024-12-19		kds_adm	2024-12-19		
0c72ad784f99ae6b2b34dd22c8676e5c	NASIC	423830	Industrial Machinery and Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
324ce345b5a56a71a05cf1c1f141e9b6	NASIC	423820	Farm and Garden Machinery and Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
ad393ae462ba562e25b711f2a30123fc	NASIC	423810	Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
550ef4fe3645fc43149349c5c9908c56	NASIC	423740	Refrigeration Equipment and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
49838fb9ea6846e8a7d29ed372939218	NASIC	423730	Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
ed4a56c0f4eecccc0aa6ba1cb8226a56	NASIC	423720	Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
7d6c69b61b4e9dd8a02a1c1a0ca558ee	NASIC	423710	Hardware Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
fc9d44301477c91a8aedcb03650a6467	NASIC	423690	Other Electronic Parts and Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
5d4564ced6ef2ef6d38993d04c23a2ce	NASIC	423620	Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
79e0b2476778faa80b37726ad77f1286	NASIC	423610	Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
72940f5cb417a53864510d38218ee705	NASIC	423520	Coal and Other Mineral and Ore Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
1979fc943baf19839f0a3516e4d1b382	NASIC	423510	Metal Service Centers and Other Metal Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
369c98e3873873bd724f1b3e80589d31	NASIC	423490	Other Professional Equipment and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
85e48aefb8e21432207e380b2741afed	NASIC	423460	Ophthalmic Goods Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
fe76525fdc28baa256250efffd35bbb5	NASIC	423450	Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
89859f04abf7450354dfd45b090a0f20	NASIC	423440	Other Commercial Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
ddb95d3384e5fdbe98228e063ab99317	NASIC	423430	Computer and Computer Peripheral Equipment and Software Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
4111cd945d0a3bc006c1b73ef0997f13	NASIC	423420	Office Equipment Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
e99229d870dc9894aa68de8021dff1c6	NASIC	423410	Photographic Equipment and Supplies Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
1b6001d31c7a6f63dbf2b6bd1ce18e55	NASIC	423390	Other Construction Material Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
28f9b862b32e03140e00cb247e6bee6c	NASIC	423330	Roofing, Siding, and Insulation Material Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
34e4c302b1f2a788592f16c0904debfb	NASIC	423320	Brick, Stone, and Related Construction Material Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
263b80bcc6b9dbcb2c6d99f793c4c00d	NASIC	423310	Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
24ee6ab43ea8e25ab477ef732213d44a	NASIC	423220	Home Furnishing Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
2e1506369b08f27fb62dea4197b4eaa5	NASIC	423210	Furniture Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
3517fa05ecb1c91a2ac23d0e85f01774	NASIC	423140	Motor Vehicle Parts (Used) Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
d099450228563f837ec69528892decc6	NASIC	423130	Tire and Tube Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
0b0b58e212467f4b0adaa172076aa9da	NASIC	423120	Motor Vehicle Supplies and New Parts Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
22b276bb0a69295875f9a1df957257cf	NASIC	423110	Automobile and Other Motor Vehicle Merchant Wholesalers 	current	2024-12-19		kds_adm	2024-12-19		
0db2870aa613aa2487216570d34ddecc	NASIC	339999	All Other Miscellaneous Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b9970da06c4722d916f78dbc7a1efd53	NASIC	339995	Burial Casket Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
02e0e660ce733b282fea4ed8134fc123	NASIC	339994	Broom, Brush, and Mop Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
864aadecbd76a28fe238128219e12c22	NASIC	339993	Fastener, Button, Needle, and Pin Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
cf754bb162b524a40e4688bacea89028	NASIC	339992	Musical Instrument Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0920036bbd106f932bab1732250ffc50	NASIC	339991	Gasket, Packing, and Sealing Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
33539b52cdfeee6539550c7676b66697	NASIC	339950	Sign Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
96fa3534d5d281ee7f6d09715116985a	NASIC	339940	Office Supplies (except Paper) Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
9b9536b705064655461fa2c7a4eec6f3	NASIC	339930	Doll, Toy, and Game Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
c9706fbbef7db110d2ec008f68fb4a11	NASIC	339920	Sporting and Athletic Goods Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
f28ff6a1935c539c3092aa62a04944c3	NASIC	339910	Jewelry and Silverware Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
08dd2207df72c90dc749a1f8d1c20a4a	NASIC	339116	Dental Laboratories 	current	2024-12-19		kds_adm	2024-12-19		
d33f6c7336c9df9006e95da8387bbf99	NASIC	339115	Ophthalmic Goods Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f539b2e85d37a5a7a210e8221f07e6c3	NASIC	339114	Dental Equipment and Supplies Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d0c1eaad177ae456537fdfeb4ec12a60	NASIC	339113	Surgical Appliance and Supplies Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
6fe5e6769c4e2b3fd5b9d01a3d1a890c	NASIC	339112	Surgical and Medical Instrument Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
641f3d9a75b61ae6efe79bfa66743913	NASIC	337920	Blind and Shade Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
96ba4efc5578ad59ebc46bcb88ee4ab5	NASIC	337910	Mattress Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
e80ba6a5d80c150be5757f5a72b48a6c	NASIC	337215	Showcase, Partition, Shelving, and Locker Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
cb042d1fc09cacace460a98c5e9a5ef8	NASIC	337214	Office Furniture (except Wood) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
158293f7e7f5c79144568b4ffef80632	NASIC	337212	Custom Architectural Woodwork and Millwork Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
80828163a681109ff236b5ef58e20c7f	NASIC	337211	Wood Office Furniture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
17faa83dabd3a5a34efa46a9d1ca6f49	NASIC	337127	Institutional Furniture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
bd60ac59fbf2e8357fea064e9bb4ee70	NASIC	337126	Household Furniture (except Wood and Upholstered) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
cd8cf89201e024749f8e37c52e789909	NASIC	337122	Nonupholstered Wood Household Furniture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5d00e17556132b880099b97ca17e4cb3	NASIC	337121	Upholstered Household Furniture Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b458748ba7d88028ace049dd39ea83ef	NASIC	337110	Wood Kitchen Cabinet and Countertop Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
810b484730ccb5b43fa3de59177b504b	NASIC	336999	All Other Transportation Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f93c2c60e9460c6c0954599b00897b68	NASIC	336992	Military Armored Vehicle, Tank, and Tank Component Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b322d3b4d81004cc078c5af880d57b53	NASIC	336991	Motorcycle, Bicycle, and Parts Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e8c4ad95274647cc97a84f6b8356d7f4	NASIC	336612	Boat Building 	current	2024-12-19		kds_adm	2024-12-19		
ba91f1f6c319719d7c250aa52c4ddb33	NASIC	336611	Ship Building and Repairing 	current	2024-12-19		kds_adm	2024-12-19		
3f18faeace3b1c876269a008862a280b	NASIC	336510	Railroad Rolling Stock Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
03450de168c4ac4e19fb41d1b9e119fa	NASIC	336419	Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
86ef6bed89cd5bf18a3c5501447fbe02	NASIC	336415	Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
389541b9b6d3ca1b9d826fb741ca5fb9	NASIC	336414	Guided Missile and Space Vehicle Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8d66c38e4e34faa96dbfd4cbcba9cf94	NASIC	336413	Other Aircraft Parts and Auxiliary Equipment Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8f6aaf5c14149b5714b5b1f8741689f7	NASIC	336412	Aircraft Engine and Engine Parts Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0682e7396d9fa8adf47ffa02c9dd74f1	NASIC	336411	Aircraft Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5901b95705314f89962a7ed97e8f7394	NASIC	336390	Other Motor Vehicle Parts Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
7392283ec8d3941e7b42c8ecc8ba49b6	NASIC	336370	Motor Vehicle Metal Stamping	current	2024-12-19		kds_adm	2024-12-19		
c463c7da860e2ca7e572552c69bb72b8	NASIC	336360	Motor Vehicle Seating and Interior Trim Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
4fd134eb39451fd04a3c99b559e128f7	NASIC	336350	Motor Vehicle Transmission and Power Train Parts Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
4011c603f40aa84fd92708fbde44ac38	NASIC	336340	Motor Vehicle Brake System Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
09b2fb4e44f8a6b1d063e9d80945b634	NASIC	336330	Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
190bca57f459b431b36a392d1d4d9ed3	NASIC	336320	Motor Vehicle Electrical and Electronic Equipment Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
2072f37dd2d235c977368f7d2f9f5c3a	NASIC	336310	Motor Vehicle Gasoline Engine and Engine Parts Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
8b9d0b46b584e3e334b79fb79de6c17a	NASIC	336214	Travel Trailer and Camper Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
baf342480fbbf0addcb70b132bc474b8	NASIC	336213	Motor Home Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
ee67a1ebbee49a1887f5a434f859b4f5	NASIC	336212	Truck Trailer Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
7d33b3da470bdbbed247482577e8f4f9	NASIC	336211	Motor Vehicle Body Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
c44deb395391a4cb6ce4db12fdc1a051	NASIC	336120	Heavy Duty Truck Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
0f469b549b2412dc19b1e1a08303dee3	NASIC	336110	Automobile and Light Duty Motor Vehicle Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
1455e8540965e027951dcbedb4c07197	NASIC	335999	All Other Miscellaneous Electrical Equipment and Component Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
fac2d36735a9ee7893d87d25edcc7bb7	NASIC	335991	Carbon and Graphite Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
38e0e3b994136b64f8f14fda905e56b9	NASIC	335932	Noncurrent-Carrying Wiring Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
31902765bbfd802a8100bfdeeb5b58a5	NASIC	335931	Current-Carrying Wiring Device Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
6e9721a7b6420f86fc9a18fa6bb8997d	NASIC	335929	Other Communication and Energy Wire Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
